label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
R,0.567047,0.747993,0.0,0.538389,0.696596,-0.004431,0.532666,0.616782,-0.006476,0.548912,0.554236,-0.011858,0.568456,0.511718,-0.017278,0.543291,0.575256,0.009402,0.547589,0.504727,-0.001975,0.553489,0.458421,-0.009385,0.559929,0.418001,-0.013332,0.561928,0.576333,0.002509,0.560384,0.493534,-0.011273,0.552116,0.446256,-0.019021,0.548109,0.40517,-0.020959,0.581828,0.591678,-0.006576,0.57393,0.541072,-0.027326,0.562651,0.594832,-0.025803,0.562037,0.6326,-0.017273,0.600621,0.616864,-0.016119,0.583354,0.58716,-0.02961,0.575052,0.628055,-0.024635,0.578626,0.654377,-0.016708
R,0.567269,0.749149,0.0,0.538449,0.696901,-0.004543,0.533159,0.61635,-0.006487,0.54982,0.553308,-0.011706,0.569628,0.510482,-0.016894,0.54256,0.576367,0.009688,0.547194,0.504924,-0.001311,0.553902,0.458229,-0.008542,0.560849,0.417805,-0.012386,0.561601,0.577639,0.003155,0.559592,0.494786,-0.009941,0.552119,0.446261,-0.0173,0.548631,0.404794,-0.01921,0.58176,0.59305,-0.005637,0.573836,0.541064,-0.025962,0.563011,0.595098,-0.024437,0.56217,0.634447,-0.016028,0.600795,0.617976,-0.014913,0.58356,0.587984,-0.028496,0.575294,0.628804,-0.023924,0.5786,0.656057,-0.016302
R,0.566705,0.748395,0.0,0.538452,0.697124,-0.0049,0.533046,0.616736,-0.006995,0.549273,0.553882,-0.012248,0.569108,0.511808,-0.017424,0.542907,0.575403,0.008611,0.54716,0.503626,-0.002609,0.553286,0.457051,-0.009813,0.559734,0.416834,-0.013557,0.561805,0.577041,0.002181,0.560236,0.494112,-0.011163,0.552582,0.446349,-0.018461,0.548942,0.405159,-0.020179,0.581904,0.592901,-0.006456,0.573923,0.542552,-0.026618,0.563079,0.596266,-0.024799,0.562537,0.634422,-0.016205,0.600933,0.618342,-0.015625,0.583799,0.589348,-0.028792,0.575592,0.629735,-0.023831,0.579127,0.655721,-0.015977
R,0.566524,0.748641,0.0,0.538305,0.696867,-0.005395,0.533146,0.615148,-0.00754,0.54953,0.553137,-0.01271,0.569963,0.512012,-0.017809,0.543176,0.574016,0.007899,0.547827,0.502713,-0.003147,0.554405,0.455972,-0.010286,0.561468,0.415395,-0.014073,0.561853,0.575947,0.001679,0.559596,0.493875,-0.011299,0.552656,0.445909,-0.018434,0.549922,0.403981,-0.020179,0.581966,0.592141,-0.006783,0.574562,0.542963,-0.027075,0.563534,0.595412,-0.025784,0.562642,0.633195,-0.017561,0.600782,0.618,-0.015791,0.584065,0.589288,-0.029326,0.575893,0.628504,-0.024851,0.579329,0.654408,-0.017333
R,0.566938,0.747642,0.0,0.538093,0.697135,-0.006142,0.533249,0.613487,-0.00807,0.550169,0.550878,-0.012717,0.569754,0.509468,-0.017243,0.542968,0.573669,0.007053,0.547404,0.501675,-0.003654,0.553728,0.454708,-0.010513,0.560103,0.414023,-0.014106,0.56174,0.575603,0.001577,0.559463,0.494337,-0.011162,0.552927,0.446385,-0.018085,0.550081,0.404686,-0.019743,0.581907,0.591156,-0.006125,0.574518,0.542085,-0.026507,0.563871,0.595583,-0.025338,0.562451,0.635012,-0.017172,0.600976,0.615993,-0.014393,0.584212,0.58858,-0.028363,0.575963,0.628514,-0.024173,0.578863,0.655455,-0.01676
R,0.56666,0.74777,0.0,0.537732,0.696142,-0.005469,0.532804,0.614445,-0.007632,0.549893,0.55237,-0.012861,0.569619,0.510742,-0.017985,0.542438,0.573295,0.007873,0.546806,0.501457,-0.002968,0.553118,0.454239,-0.010141,0.559899,0.413555,-0.014061,0.56125,0.575546,0.001722,0.558963,0.493776,-0.011305,0.552348,0.445293,-0.018792,0.549812,0.403871,-0.020973,0.581419,0.591553,-0.006627,0.574827,0.540095,-0.026972,0.563565,0.593129,-0.025823,0.561755,0.633606,-0.01777,0.600579,0.616682,-0.015537,0.584481,0.587098,-0.029422,0.575876,0.626003,-0.025273,0.578289,0.653635,-0.017936
R,0.566698,0.746788,0.0,0.538088,0.69519,-0.005843,0.533071,0.613417,-0.007766,0.549998,0.552705,-0.012482,0.568805,0.511081,-0.016979,0.542346,0.571647,0.007288,0.546933,0.500112,-0.00335,0.553253,0.453202,-0.010184,0.559679,0.413144,-0.013647,0.561088,0.574181,0.001652,0.558754,0.492561,-0.010793,0.551892,0.443885,-0.017709,0.548712,0.402903,-0.019353,0.581314,0.590046,-0.006209,0.57427,0.5417,-0.02625,0.563551,0.593898,-0.025406,0.562003,0.633769,-0.01746,0.600433,0.615042,-0.01462,0.584385,0.587411,-0.028134,0.575387,0.62692,-0.023978,0.577519,0.654991,-0.016601
R,0.567255,0.746779,0.0,0.53797,0.694955,-0.004822,0.533082,0.614126,-0.006684,0.549832,0.5529,-0.011732,0.568246,0.511183,-0.016598,0.541819,0.573063,0.008671,0.546405,0.501671,-0.002502,0.552878,0.455355,-0.009746,0.559811,0.415045,-0.013579,0.560592,0.574231,0.002136,0.558453,0.491696,-0.01129,0.551407,0.44436,-0.018689,0.548739,0.402743,-0.020558,0.580788,0.589707,-0.006594,0.573407,0.539563,-0.026877,0.562774,0.594753,-0.024856,0.562298,0.633917,-0.016139,0.599973,0.614814,-0.015905,0.583618,0.586513,-0.029227,0.574773,0.627184,-0.024275,0.577564,0.65357,-0.016413
R,0.56631,0.746986,0.0,0.537502,0.693095,-0.00462,0.532356,0.612993,-0.006366,0.549168,0.551826,-0.011422,0.568237,0.510704,-0.016396,0.542238,0.571639,0.009787,0.546835,0.500849,-0.000862,0.553148,0.454353,-0.008156,0.559672,0.41415,-0.012099,0.560955,0.57401,0.003296,0.558845,0.492807,-0.009646,0.551711,0.443908,-0.017489,0.548075,0.402558,-0.01984,0.581083,0.589954,-0.005416,0.574219,0.539605,-0.025725,0.563381,0.591703,-0.025159,0.561574,0.631734,-0.017416,0.599966,0.615008,-0.014595,0.584208,0.584773,-0.028054,0.575584,0.624033,-0.023801,0.577749,0.652054,-0.016429
R,0.566488,0.74668,0.0,0.537786,0.694029,-0.005254,0.533039,0.613101,-0.00752,0.549509,0.552299,-0.012872,0.567483,0.50925,-0.018093,0.542299,0.571769,0.008024,0.546801,0.500148,-0.00329,0.552874,0.452822,-0.010581,0.559234,0.411845,-0.014324,0.560938,0.573548,0.00178,0.55914,0.492028,-0.011549,0.551216,0.444177,-0.018649,0.547126,0.403136,-0.020208,0.580962,0.589585,-0.006733,0.573168,0.540331,-0.027068,0.562963,0.59442,-0.025428,0.562586,0.633522,-0.016841,0.599843,0.615026,-0.015804,0.583456,0.58565,-0.029013,0.575279,0.625642,-0.024122,0.578493,0.652467,-0.016242
R,0.566063,0.746678,0.0,0.537196,0.693217,-0.004401,0.53244,0.613088,-0.006062,0.549098,0.552475,-0.011056,0.568073,0.510615,-0.015891,0.542223,0.572024,0.009761,0.546782,0.500188,-0.000743,0.553,0.453017,-0.007628,0.559503,0.412432,-0.011254,0.560736,0.573832,0.003236,0.558997,0.491774,-0.009574,0.55174,0.443374,-0.01685,0.54852,0.402152,-0.01876,0.580635,0.589477,-0.005502,0.573697,0.539281,-0.025264,0.563231,0.59301,-0.023565,0.562417,0.632693,-0.015136,0.599584,0.614196,-0.014791,0.583604,0.58466,-0.027663,0.575335,0.623945,-0.022887,0.578208,0.650497,-0.015224
R,0.5663,0.74606,0.0,0.537145,0.692848,-0.004707,0.532186,0.611475,-0.006361,0.549083,0.550087,-0.011256,0.568703,0.508807,-0.016078,0.542216,0.572453,0.009156,0.546829,0.499707,-0.001583,0.552765,0.452363,-0.008548,0.558797,0.41146,-0.012215,0.560818,0.574379,0.002635,0.559295,0.490599,-0.010393,0.551978,0.442037,-0.017663,0.548477,0.400189,-0.019469,0.580712,0.590255,-0.006083,0.573621,0.538904,-0.026285,0.562786,0.593357,-0.02453,0.561737,0.63321,-0.015924,0.599461,0.615515,-0.015348,0.583274,0.585766,-0.028627,0.574353,0.626101,-0.023732,0.576784,0.653254,-0.015891
R,0.565334,0.744344,0.0,0.536924,0.691303,-0.004996,0.532036,0.611174,-0.006955,0.548735,0.550291,-0.012071,0.568367,0.508339,-0.017035,0.541803,0.570307,0.009038,0.546506,0.498284,-0.001695,0.552453,0.451275,-0.008595,0.558608,0.411173,-0.01207,0.560331,0.572975,0.00281,0.559243,0.490447,-0.009969,0.551353,0.442057,-0.016981,0.547092,0.401397,-0.018523,0.580244,0.58932,-0.005695,0.572755,0.540381,-0.025518,0.562152,0.592983,-0.024012,0.561454,0.631748,-0.015578,0.598856,0.614701,-0.01475,0.582815,0.584769,-0.027374,0.574426,0.623534,-0.022346,0.577417,0.650095,-0.014474
R,0.566361,0.745137,0.0,0.537326,0.692967,-0.005231,0.531716,0.61302,-0.007244,0.547883,0.551961,-0.012367,0.567428,0.510346,-0.017301,0.541991,0.572232,0.008775,0.546551,0.499506,-0.002148,0.552822,0.451611,-0.009233,0.559174,0.410971,-0.012865,0.560584,0.574393,0.002704,0.55895,0.491743,-0.010471,0.551187,0.442562,-0.017798,0.546857,0.401881,-0.019547,0.580543,0.589856,-0.005629,0.573126,0.540587,-0.026013,0.562829,0.593695,-0.024759,0.561783,0.634061,-0.016384,0.599256,0.614404,-0.014509,0.583036,0.585615,-0.027929,0.574506,0.625406,-0.023377,0.577055,0.653244,-0.015683
R,0.565771,0.744217,0.0,0.537095,0.691906,-0.005363,0.531967,0.612765,-0.007697,0.548779,0.551304,-0.0131,0.568229,0.508058,-0.018408,0.54145,0.571706,0.008394,0.546181,0.500709,-0.002905,0.552436,0.453654,-0.010245,0.558563,0.413173,-0.014021,0.560239,0.573112,0.002096,0.55912,0.490264,-0.011046,0.55095,0.441966,-0.018149,0.54616,0.401468,-0.019689,0.580362,0.588598,-0.006512,0.572441,0.539787,-0.026925,0.562069,0.593198,-0.025355,0.561588,0.63219,-0.016741,0.599103,0.613774,-0.015688,0.582465,0.585297,-0.029063,0.574429,0.625326,-0.024216,0.577863,0.652071,-0.016326
S,0.599454,0.696802,-0.0,0.565933,0.65274,-0.020578,0.548155,0.581616,-0.026048,0.56946,0.518539,-0.031165,0.599025,0.49343,-0.031066,0.528058,0.53635,0.008292,0.534023,0.481414,-0.013185,0.543758,0.532546,-0.024676,0.543467,0.556644,-0.028033,0.557397,0.523068,0.011941,0.563415,0.466921,-0.010645,0.569907,0.529148,-0.015451,0.56835,0.548158,-0.010558,0.586254,0.520104,0.009517,0.593556,0.481851,-0.011911,0.593555,0.536227,-0.010552,0.588983,0.555409,-0.001338,0.612982,0.52379,0.004816,0.619963,0.484541,-0.004914,0.614846,0.515715,-0.002235,0.607359,0.534157,0.004365
S,0.597414,0.697619,-0.0,0.562963,0.653362,-0.020464,0.544213,0.578341,-0.025596,0.567479,0.51435,-0.030534,0.599605,0.491216,-0.030366,0.525664,0.537672,0.009088,0.530297,0.48255,-0.012515,0.540483,0.533254,-0.024102,0.540812,0.556671,-0.027611,0.554379,0.522963,0.012368,0.559291,0.466559,-0.011098,0.56685,0.529754,-0.016274,0.566175,0.549666,-0.011219,0.583255,0.518753,0.009482,0.590621,0.47971,-0.012287,0.590931,0.535099,-0.01101,0.586178,0.554599,-0.001656,0.610211,0.521606,0.004211,0.617013,0.484083,-0.00556,0.612365,0.517142,-0.002966,0.605331,0.536293,0.003592
S,0.59627,0.699393,-0.0,0.562637,0.654193,-0.019851,0.544235,0.580488,-0.02538,0.566765,0.516944,-0.030868,0.599112,0.49391,-0.031222,0.526124,0.537159,0.008398,0.531271,0.481302,-0.013088,0.540665,0.532715,-0.024764,0.540865,0.55719,-0.028395,0.555269,0.523404,0.011483,0.560045,0.466885,-0.011244,0.566233,0.530007,-0.016083,0.565797,0.549939,-0.011135,0.584278,0.520312,0.008557,0.591126,0.481417,-0.012241,0.590421,0.535999,-0.010717,0.586402,0.556753,-0.001447,0.611276,0.523979,0.003284,0.617785,0.483363,-0.005783,0.612019,0.51231,-0.003127,0.604729,0.530432,0.003352
S,0.596688,0.698368,-0.0,0.562999,0.652982,-0.019018,0.544934,0.579334,-0.024121,0.567396,0.515963,-0.029391,0.598759,0.492095,-0.029695,0.526508,0.537925,0.009371,0.531456,0.481712,-0.012081,0.541038,0.533653,-0.023904,0.541414,0.559442,-0.027628,0.555389,0.523711,0.011874,0.559495,0.46558,-0.011154,0.566563,0.529139,-0.016432,0.566455,0.551406,-0.011645,0.584456,0.519457,0.008473,0.590574,0.478921,-0.012362,0.59077,0.534815,-0.010478,0.586794,0.557083,-0.001009,0.611418,0.522488,0.002764,0.616911,0.483666,-0.006246,0.612299,0.516782,-0.002958,0.606106,0.537188,0.003904
S,0.596285,0.698302,-0.0,0.562912,0.653163,-0.019907,0.545211,0.580543,-0.025825,0.567557,0.517101,-0.03163,0.599439,0.493755,-0.03233,0.526367,0.536683,0.007685,0.531383,0.481532,-0.013937,0.541158,0.533385,-0.025963,0.541895,0.558828,-0.029873,0.555854,0.522811,0.010701,0.560036,0.465655,-0.012232,0.566889,0.528999,-0.017402,0.567121,0.551169,-0.01264,0.585007,0.519562,0.007817,0.591316,0.479381,-0.012736,0.59105,0.533411,-0.011127,0.587241,0.555858,-0.001927,0.611884,0.523787,0.00254,0.618448,0.483802,-0.00651,0.613304,0.513324,-0.003855,0.606411,0.532858,0.002569
S,0.596286,0.699251,-0.0,0.56275,0.652467,-0.019281,0.54553,0.578529,-0.024214,0.568122,0.515019,-0.029067,0.600017,0.493117,-0.028841,0.526829,0.537677,0.009324,0.531969,0.480532,-0.011463,0.540774,0.531398,-0.022973,0.540746,0.556634,-0.0266,0.556371,0.524042,0.012416,0.560446,0.4655,-0.009818,0.566754,0.528176,-0.014776,0.566866,0.550343,-0.009894,0.585577,0.521004,0.009631,0.591717,0.479721,-0.010584,0.591063,0.534165,-0.009186,0.58715,0.557493,-0.00015,0.61234,0.525221,0.004523,0.61849,0.485572,-0.004686,0.612873,0.515396,-0.002454,0.605692,0.535302,0.003677
S,0.596526,0.699434,-0.0,0.563343,0.653331,-0.019184,0.545518,0.579574,-0.024419,0.567925,0.516754,-0.029834,0.59987,0.494581,-0.030159,0.527619,0.53777,0.009117,0.53214,0.480275,-0.012583,0.540886,0.532595,-0.024255,0.5407,0.557868,-0.027763,0.556709,0.523987,0.011738,0.560655,0.465545,-0.010742,0.567018,0.529646,-0.015066,0.566627,0.550398,-0.009826,0.585775,0.521023,0.00833,0.591651,0.478847,-0.012322,0.591343,0.535266,-0.009862,0.587446,0.557663,-7.7e-05,0.612666,0.5252,0.002571,0.618966,0.483582,-0.006442,0.613941,0.515682,-0.003107,0.607503,0.536624,0.003788
S,0.597164,0.698345,-0.0,0.564085,0.652043,-0.019749,0.546356,0.580429,-0.025508,0.568139,0.517117,-0.031337,0.599552,0.493388,-0.032142,0.527352,0.537478,0.008825,0.532187,0.480394,-0.012662,0.540741,0.531736,-0.024688,0.54062,0.557166,-0.028547,0.55671,0.523812,0.011643,0.560565,0.464603,-0.010998,0.566801,0.527608,-0.016206,0.566929,0.550279,-0.011543,0.585935,0.520613,0.00852,0.591737,0.477965,-0.012345,0.59116,0.533332,-0.010854,0.587434,0.557527,-0.001645,0.612835,0.525164,0.003062,0.618236,0.484973,-0.00615,0.612552,0.517,-0.003253,0.605861,0.539071,0.003371
S,0.597181,0.697909,-0.0,0.563882,0.651528,-0.019934,0.546605,0.578335,-0.025548,0.568522,0.514338,-0.030994,0.599984,0.492187,-0.031266,0.527314,0.536372,0.008583,0.532591,0.479437,-0.012822,0.541305,0.530117,-0.024781,0.541303,0.555566,-0.028652,0.556902,0.522954,0.011878,0.561178,0.464262,-0.011122,0.567352,0.526636,-0.016503,0.567385,0.548818,-0.011794,0.586114,0.52021,0.009256,0.592214,0.478122,-0.011404,0.591427,0.531993,-0.010242,0.587269,0.555279,-0.001259,0.612871,0.524727,0.004251,0.619197,0.485779,-0.005219,0.613308,0.513552,-0.003415,0.605656,0.531742,0.002482
S,0.597275,0.697281,-0.0,0.564158,0.652215,-0.020971,0.546561,0.580362,-0.027225,0.568156,0.51624,-0.033091,0.599514,0.492264,-0.033628,0.526594,0.534517,0.007717,0.532199,0.479844,-0.014208,0.540819,0.531786,-0.026302,0.540285,0.555616,-0.030365,0.556367,0.520639,0.011163,0.560699,0.463885,-0.012103,0.566727,0.52766,-0.016991,0.566133,0.547505,-0.012055,0.585662,0.518065,0.00849,0.591935,0.477195,-0.012574,0.591072,0.53195,-0.010705,0.586538,0.552527,-0.001383,0.61249,0.523305,0.003311,0.618869,0.486058,-0.006508,0.612795,0.516608,-0.004254,0.604921,0.534564,0.001926
S,0.597124,0.696046,-0.0,0.563802,0.65137,-0.020636,0.546265,0.579557,-0.026739,0.568688,0.516027,-0.032462,0.600607,0.493195,-0.03294,0.526578,0.532612,0.007224,0.532435,0.479051,-0.014737,0.540652,0.530505,-0.026705,0.540228,0.554087,-0.030655,0.556187,0.519019,0.010549,0.561268,0.463337,-0.012678,0.56663,0.526707,-0.017286,0.565951,0.546429,-0.01215,0.585362,0.516824,0.007796,0.592292,0.477753,-0.013453,0.590968,0.532591,-0.011704,0.58647,0.553289,-0.002344,0.612073,0.522307,0.002601,0.618662,0.485083,-0.007677,0.612361,0.514568,-0.005784,0.604397,0.531996,0.000274
S,0.597446,0.69679,-0.0,0.5636,0.650862,-0.019309,0.54543,0.57765,-0.024793,0.567817,0.514082,-0.030252,0.599718,0.492034,-0.030569,0.526561,0.53531,0.008463,0.531303,0.479536,-0.012688,0.540764,0.531359,-0.024371,0.540499,0.555727,-0.028365,0.556022,0.520969,0.0112,0.559698,0.462685,-0.011338,0.566664,0.526301,-0.016023,0.566498,0.548006,-0.011131,0.585286,0.517898,0.008051,0.591164,0.474723,-0.012002,0.590955,0.52982,-0.009856,0.586755,0.552656,-0.00062,0.612326,0.522472,0.002467,0.618774,0.484722,-0.006788,0.612962,0.514365,-0.004571,0.605253,0.532676,0.001382
S,0.597781,0.695888,-0.0,0.564283,0.650862,-0.020371,0.546154,0.57975,-0.026657,0.567469,0.516111,-0.032794,0.59848,0.491268,-0.033878,0.526741,0.532299,0.008228,0.532223,0.478637,-0.013496,0.541062,0.529852,-0.025954,0.540789,0.554403,-0.030239,0.556203,0.518782,0.011167,0.560773,0.46252,-0.011572,0.567193,0.525092,-0.016928,0.56664,0.547313,-0.012508,0.585508,0.516403,0.008097,0.591691,0.475607,-0.012927,0.591816,0.530517,-0.011306,0.587982,0.55386,-0.002067,0.612733,0.521852,0.00262,0.619003,0.482038,-0.006988,0.614263,0.514009,-0.004094,0.607704,0.535472,0.002604
S,0.598513,0.694744,-0.0,0.564914,0.650632,-0.020663,0.546597,0.577702,-0.026265,0.568152,0.513702,-0.031433,0.599364,0.490261,-0.031285,0.526593,0.532633,0.007337,0.532798,0.478019,-0.014431,0.54207,0.530308,-0.025997,0.54159,0.554124,-0.02962,0.556174,0.518983,0.010812,0.561249,0.462201,-0.012524,0.567553,0.526469,-0.016893,0.566505,0.546888,-0.011445,0.585499,0.516012,0.008204,0.592258,0.476564,-0.013256,0.592008,0.53296,-0.011062,0.587454,0.554087,-0.00126,0.612462,0.520344,0.003172,0.619082,0.482291,-0.00716,0.613891,0.513131,-0.004892,0.60644,0.530935,0.001488
S,0.59862,0.693803,-0.0,0.565103,0.64879,-0.019892,0.547067,0.575536,-0.025407,0.569418,0.511809,-0.030813,0.600738,0.48952,-0.030947,0.52865,0.533096,0.00819,0.532805,0.476417,-0.013579,0.542579,0.527804,-0.025198,0.542873,0.551941,-0.028812,0.557614,0.519089,0.011319,0.561663,0.461713,-0.011511,0.568143,0.524726,-0.016062,0.567289,0.543583,-0.010987,0.586377,0.516283,0.008389,0.592805,0.476181,-0.012554,0.592333,0.531218,-0.010774,0.587742,0.551245,-0.001468,0.61307,0.520311,0.003089,0.619548,0.481242,-0.006599,0.613689,0.510458,-0.00442,0.605659,0.527768,0.00169
S,0.597763,0.692479,-0.0,0.564192,0.649319,-0.020375,0.545851,0.577799,-0.026247,0.567259,0.513632,-0.031924,0.597522,0.487888,-0.032458,0.526616,0.530291,0.00823,0.53227,0.477851,-0.01386,0.540959,0.530077,-0.025943,0.540938,0.554021,-0.029921,0.555723,0.516424,0.011116,0.560362,0.460207,-0.012502,0.566572,0.524227,-0.017515,0.566295,0.544944,-0.012549,0.584829,0.513239,0.007906,0.591338,0.47396,-0.014025,0.59114,0.530119,-0.012074,0.587153,0.550527,-0.002476,0.611968,0.517719,0.002295,0.618021,0.481024,-0.008119,0.61241,0.514374,-0.005435,0.604995,0.533478,0.00117
S,0.597915,0.691884,-0.0,0.564026,0.649198,-0.021002,0.545527,0.576708,-0.026762,0.567257,0.511668,-0.032086,0.59721,0.487002,-0.032055,0.526106,0.531871,0.007824,0.530815,0.477549,-0.013989,0.541182,0.528951,-0.025788,0.541578,0.552875,-0.029562,0.555695,0.51732,0.011498,0.559129,0.46111,-0.012089,0.566881,0.524143,-0.017198,0.566626,0.544453,-0.012212,0.58493,0.513732,0.009061,0.590429,0.473736,-0.012573,0.591377,0.528348,-0.010792,0.587265,0.549034,-0.001262,0.612143,0.517104,0.004177,0.618547,0.479145,-0.006193,0.613474,0.508336,-0.004123,0.605399,0.525395,0.002127
S,0.596971,0.690756,-0.0,0.562857,0.650237,-0.022413,0.543525,0.577946,-0.02914,0.56471,0.511515,-0.035289,0.595727,0.486513,-0.036249,0.525163,0.529284,0.007309,0.529684,0.479325,-0.014994,0.539784,0.530016,-0.027333,0.540628,0.552245,-0.031419,0.554228,0.514762,0.011105,0.55858,0.460247,-0.013635,0.566242,0.523404,-0.019801,0.566092,0.544217,-0.015143,0.583069,0.5111,0.008678,0.5898,0.474525,-0.014438,0.590409,0.528983,-0.013869,0.586214,0.548789,-0.004592,0.610071,0.514369,0.003776,0.61642,0.47974,-0.00684,0.611943,0.511241,-0.004644,0.60498,0.529095,0.001916
S,0.595922,0.691749,-0.0,0.561623,0.650169,-0.022469,0.542033,0.575222,-0.02866,0.564887,0.509342,-0.034278,0.597258,0.485354,-0.034453,0.52481,0.531439,0.008097,0.52835,0.477842,-0.014373,0.53916,0.529627,-0.026124,0.5399,0.552058,-0.02967,0.553484,0.515493,0.012044,0.558372,0.459715,-0.013038,0.566591,0.524487,-0.01884,0.565611,0.543565,-0.013656,0.582144,0.510607,0.009581,0.590127,0.473254,-0.013557,0.590627,0.529014,-0.012712,0.58531,0.54626,-0.00319,0.608951,0.51269,0.004574,0.615782,0.481519,-0.005766,0.610965,0.514067,-0.003635,0.603342,0.529541,0.002829
S,0.595542,0.691709,-0.0,0.561491,0.64867,-0.021691,0.541537,0.573158,-0.027769,0.564022,0.508352,-0.033688,0.595851,0.487283,-0.034326,0.524162,0.531471,0.008742,0.527704,0.476251,-0.014147,0.53929,0.528897,-0.026291,0.540384,0.552508,-0.02999,0.552284,0.515999,0.012086,0.557041,0.459682,-0.012931,0.566119,0.524548,-0.018906,0.565131,0.543436,-0.014008,0.58078,0.511088,0.009037,0.588499,0.472137,-0.014308,0.589812,0.528868,-0.013506,0.584459,0.546907,-0.004068,0.607469,0.513357,0.003546,0.613974,0.479514,-0.006785,0.609906,0.514094,-0.004193,0.602722,0.532254,0.00254
S,0.594229,0.693355,-0.0,0.559521,0.647968,-0.020799,0.541538,0.573395,-0.026017,0.563127,0.507159,-0.031115,0.593372,0.482923,-0.030895,0.523067,0.53163,0.011145,0.526197,0.476586,-0.010919,0.537091,0.526278,-0.023062,0.537842,0.551218,-0.026561,0.551975,0.5175,0.014601,0.555708,0.458382,-0.010451,0.564073,0.521545,-0.017291,0.563079,0.545057,-0.01245,0.580833,0.513627,0.011809,0.586899,0.473669,-0.011138,0.588165,0.527382,-0.011197,0.583316,0.547742,-0.001953,0.607763,0.516397,0.006669,0.613954,0.479644,-0.003407,0.609184,0.509377,-0.001463,0.601213,0.526871,0.005027
S,0.594613,0.692594,-0.0,0.560117,0.647339,-0.021939,0.541495,0.572095,-0.027101,0.563899,0.506457,-0.031816,0.594659,0.484526,-0.030914,0.522029,0.532094,0.010391,0.525509,0.475761,-0.011877,0.536772,0.526788,-0.023498,0.537014,0.549696,-0.026628,0.550844,0.517394,0.014443,0.554754,0.460028,-0.010019,0.563766,0.523627,-0.015654,0.562262,0.542099,-0.010378,0.579642,0.513079,0.011962,0.586458,0.474518,-0.011413,0.588102,0.530104,-0.01084,0.582525,0.548191,-0.001279,0.606382,0.515043,0.007081,0.612704,0.478125,-0.003526,0.608982,0.510365,-0.001279,0.601548,0.528472,0.005425
S,0.5933,0.691969,-0.0,0.558537,0.646183,-0.020134,0.540092,0.572069,-0.025328,0.562118,0.506573,-0.030622,0.592942,0.483883,-0.030689,0.521654,0.53018,0.011106,0.525202,0.473654,-0.010849,0.535065,0.524652,-0.022852,0.534816,0.549063,-0.026487,0.550248,0.515857,0.014119,0.554192,0.458727,-0.009628,0.561623,0.521089,-0.015428,0.560661,0.541249,-0.010737,0.579112,0.511649,0.01083,0.585699,0.472193,-0.011388,0.585824,0.527575,-0.010765,0.580937,0.547925,-0.001709,0.606209,0.513884,0.005189,0.611745,0.477446,-0.004697,0.606278,0.510728,-0.002431,0.598722,0.530687,0.003937
S,0.592208,0.690355,-0.0,0.558089,0.645235,-0.020258,0.538904,0.57238,-0.026194,0.560413,0.507474,-0.032257,0.591858,0.483532,-0.033265,0.520917,0.528067,0.009673,0.524849,0.474489,-0.012634,0.534407,0.525534,-0.024971,0.534711,0.549027,-0.028931,0.549418,0.513829,0.012231,0.553812,0.457903,-0.011762,0.560751,0.521031,-0.01755,0.560528,0.540329,-0.012915,0.578449,0.50983,0.008575,0.585675,0.472026,-0.013913,0.58519,0.527751,-0.013013,0.580714,0.546648,-0.003809,0.605897,0.513022,0.002576,0.611794,0.476645,-0.007273,0.606175,0.510679,-0.004363,0.599039,0.529844,0.002442
S,0.590826,0.690296,-0.0,0.557084,0.64566,-0.02009,0.538703,0.573875,-0.026049,0.559663,0.50854,-0.032036,0.590804,0.483604,-0.03288,0.520693,0.528572,0.008982,0.525024,0.474091,-0.012839,0.53395,0.525296,-0.024966,0.533905,0.549919,-0.028881,0.549921,0.514406,0.011757,0.553463,0.457071,-0.012189,0.559907,0.521134,-0.017966,0.559952,0.543677,-0.013133,0.579133,0.511097,0.008531,0.584775,0.471304,-0.013255,0.584347,0.526919,-0.011951,0.580622,0.549207,-0.002409,0.606612,0.515049,0.002938,0.612205,0.476606,-0.006684,0.606334,0.506533,-0.00402,0.599076,0.524847,0.002725
S,0.591004,0.690465,-0.0,0.556755,0.645702,-0.019215,0.538321,0.572098,-0.024495,0.55976,0.508357,-0.030026,0.590182,0.483795,-0.030451,0.519901,0.527651,0.010311,0.524879,0.472934,-0.011518,0.533769,0.525533,-0.023501,0.533919,0.550964,-0.027152,0.548895,0.514135,0.01255,0.552605,0.455962,-0.011248,0.559128,0.521477,-0.016784,0.559366,0.544378,-0.011727,0.578283,0.51106,0.00875,0.584036,0.469343,-0.013141,0.583824,0.526759,-0.011458,0.580231,0.549685,-0.001621,0.605856,0.515357,0.002659,0.611596,0.475673,-0.006951,0.606246,0.50931,-0.003679,0.599765,0.530391,0.003519
